question_id,answer,n_ctx,t_retrieval_s,t_generation_s,chunking,embedding,retrieval,generation
Q026,"Les exigences pour reprendre le travail après un proche accident grave sur un site BYTP sont les suivantes :

1. Si le test de dépistage est positif, il est nécessaire de confirmer le résultat avec un deuxième test. Si les deux tests sont positifs, les actions suivantes sont prises :
   - Signer et avoir signé la Formule d'évaluation de l'addiction (BYTP-H&S-FOR-2075)
   - Informer la direction du site, la direction du projet (qui s'associera avec l'employeur concerné pour les employés non Bouygues si cela est applicable), le responsable de la sécurité et de la santé du projet et le responsable des ressources humaines du projet (pour les employés Bouygues) et envoyer une copie de la forme signée.
   - Pour les employés Bouygues :
     - Informer le service de santé de l'entreprise
     - Demander une consultation auprès du médecin du travail ou faire référence à un médecin pour soins appropriés.
   - La direction du site est responsable de prendre en charge et/ou d'accompagner l'employé concerné, en application des principes suivants :
     - Cas de test positif à l'alcool :
       - Possibilité de laisser l'employé sous surveillance permanente dans la base de vie et de répéter des tests réguliers jusqu'à ce qu'un nouveau test indique que l'employé peut reprendre ses fonctions par ses propres moyens (selon les règles applicables) ou reprendre son poste de travail (selon les peines prévues).
       - Possibilité de laisser l'employé prendre soin de lui-même par des tiers (famille, amis, services d'urgence, si nécessaire, etc.) ou d'être escorté à domicile par un moyen de transport sécurisé mandaté par le projet (taxi).
       - Possible traitement par le personnel infirmier si nécessaire, et soins médicaux en cas de résultat très positif.
     - Cas de test positif aux drogues :
       - Interdiction de laisser l'employé entrer par ses propres moyens.
       - Possibilité de laisser l'employé sous surveillance permanente dans la base de vie pendant son départ sûr.
       - Possibilité de :
         - Laisser l'employé prendre soin de lui-même par des tiers (famille, amis, services d'urgence, si nécessaire, etc.).
         - Laisser l'employé être escorté à son domicile par un moyen de transport sécurisé mandaté par le projet (taxi).
   - Le retour de l'employé au site sera décidé par le département opérationnel en consultation avec les équipes ressources humaines.
   - Pour un travailleur temporaire, partenaire ou sous-traitant, les termes pour prendre en charge et escorter l'employé sont identiques mais doivent être fournis par l'entreprise à laquelle il appartient.
   - Le retour ultérieur de l'employé au site nécessite que l'entreprise de l'employé",13,0.06807208061218262,68.35662841796875,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q027,"Réponse :

1. Le délai légal de prescription d'un harnais antichute n'est pas spécifié dans les référentiels consultés.
2. Si la date de prescription d'un harnais antichute est dépassée, il est fortement recommandé de le remplacer immédiatement pour assurer la sécurité de l'utilisateur.",11,0.036813974380493164,9.031861066818237,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q028,"Le congé paternité chez Bouygues Travaux Publics n'est pas spécifié dans les référentiels consultés. Cependant, en France, les salariés ont droit à un congé paternité de 10 jours payés à 100% du salaire, suivi d'un congé de 14 semaines non payés. Il est possible que Bouygues TP ait des politiques similaires, mais cela n'est pas spécifié dans les documents consultés. Il est recommandé de consulter les politiques de congés de Bouygues TP pour plus d'informations.",14,0.03331637382507324,15.248326778411865,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q029,Cette information ne figure pas dans les référentiels consultés. Il est recommandé de consulter le fournisseur du dispositif de verrouillage de sécurité pour obtenir des informations sur les modalités de déverrouillage en cas de perte de clé.,12,0.04556560516357422,7.2602317333221436,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q030,"Les presqu'accidents et les événements à haut potentiel (HiPo) sont des événements inattendus et soudains, mais ils diffèrent par leur gravité et leur conséquence potentielle.

Un presqu'accident est un événement qui n'a pas causé de blessures corporelles, mais qui, avec un léger décalage dans le temps ou dans l'espace, aurait facilement pu causer des blessures. Il n'est pas nécessaire de déclarer un presqu'accident dans le système de reporting BYTP.

Un événement à haut potentiel (HiPo) est un événement qui a ou pourrait avoir comme conséquence un accident du travail grave ou mortel, ou à un accident matériel avec des conséquences significatives. Les événements HiPo sont déclarés dans le système de reporting BYTP.

Les événements graves sont classés selon leur niveau de gravité. Un événement est classé comme accident grave si :

- Un accident du travail mortel
- Un accident du travail ayant entrainé des séquelles irréversibles : incapacité physique ou psychologique permanente et/ou handicap (par exemple, perte fonctionnelle d'un sens, perte ou paralysie d'un membre, perte ou dysfonctionnement d'un organe)
- Un accident du travail ayant eu l'une des conséquences suivantes, même réversibles :
  - Brûlures graves nécessitant une intervention chirurgicale ou greffe de peau
  - Victime dans le coma et/ou nécessitant un traitement d'urgence vital ou placée en unité de soins intensifs
  - Fracture / Hémorragie interne / Lésion d'organe / Intoxication, nécessitant une hospitalisation de plus de 48 heures consécutives

Les autres événements non liés à un risque majeur s'il est évalué que des conséquences graves auraient pu survenir sont également considérés comme des événements HiPo. Un HiPo est dit significatif si l'événement (lié ou non à un Risque Majeur) aurait pu conduire de façon quasi certaine à un accident mortel ou à de multiples blessés graves, ou est de nature à générer un retentissement médiatique immédiat.

Les événements HiPo sont remontés selon les modalités décrites dans le document de référence ""Gestion des événements santé sécurité"" de BYTP. La notification écrite précise à minima :

- Date et heure de l'événement
- Secteur d'activité (BYTP) / Périmètre - entité
- Nom du projet / client
- Lieu / site de l'événement
- Nature de l'événement : Accident mortel, Accident avec Arrêt, presqu'accident, dommage matériel, etc.
- Classification : ""Mortel"",""Grave"" ou ""HiPo significatif »
- Si accident corporel :
  - Nom, âge et nationalité de la personne blessée (selon informations connues)
  - Type de population : personnel propre, intérimaire, sous-traitant (+ son nom",15,0.08358335494995117,70.6521508693695,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q031,"L'objectif affiché par la politique santé-sécurité BYTP est de réaliser un objectif zéro accident mortel ou grave. La direction s'engage dans le système de management santé-sécurité en assumant la responsabilité de la prévention des traumatismes et pathologies liés au travail, en s'assurant que la politique et les objectifs du système de management sont établis et compatibles avec l'orientation stratégique de BYTP, en évaluant régulièrement la performance en matière de santé et sécurité, en orientant et soutenant les personnes pour qu'elles contribuent à l'efficacité du système de management et en assurant et promouvant l'amélioration continue du système de management mis en place. Elle s'engage également à porter et promouvoir une culture sécurité forte au sein de BYTP, à protéger les travailleurs de toutes représailles lorsqu'ils signalent des événements indésirables, des dangers, des risques ou des opportunités, à valoriser les bonnes pratiques émanant des collaborateurs en matière de santé sécurité, à favoriser la consultation et la participation régulières des collaborateurs et à assurer pour tous de pouvoir arrêter toute tâche les exposant eux ou toute autre personne à une situation à risque. [1], [3], [5], [6]",12,0.06883716583251953,30.43410038948059,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q032,"Avant d'autoriser un sous-traitant à intervenir pour la première fois sur un chantier BYTP, il est nécessaire que le personnel des sous-traitants participe à l'intégralité du programme d'intégration du projet [10]. Cela inclut au minimum :

- L'induction santé et sécurité
- Les protocoles d'intervention d'urgence
- La logistique du site et règles de contrôle d'accès
- D'être enregistré dans le système de suivi du projet pour l'accès au site (par exemple, badge RFID ou équivalent)
- Des tests de dépistage de drogues et d'alcool selon le protocole applicable

Aucun sous-traitant ne peut accéder au chantier à moins que toutes ces exigences ne soient remplies et vérifiées [2].

Une inspection santé sécurité est organisée dès le premier jour de travail du sous-traitant, afin de s'assurer que les travaux sont réalisés conformément aux exigences contractuelles de santé sécurité et aux points soulevés lors de la réunion de lancement [11]. Le sous-traitant est tenu de cesser immédiatement toutes les activités à haut risque jugées non conformes aux exigences de santé sécurité du projet et de mettre en œuvre des mesures correctives avant d'être autorisé à reprendre les tâches [11]. Le sous-traitant est tenu d'élaborer un plan d'actions correctives pour clôturer, dans des délais raisonnables et convenus, toutes les observations soulevées en plus de celles ci-dessus [11].",11,0.06977391242980957,35.934776067733765,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q033,"Les travaux dans une zone à risque radioactif sur un chantier de travaux publics nécessitent des précautions spécifiques suivantes :

1. Une personne compétente en radioprotection (PCR) doit être désignée et disposer des moyens nécessaires à l'exercice de ses missions.
2. L'accès au poste de travail sous rayonnement ionisant est règlementé en fonction de l'exposition radiologique. Les limites sont fixées par le zonage radiologique.
3. Les travailleurs exposés aux rayonnements ionisants doivent bénéficier d'un suivi dosimétrique adapté (dosimétrie passive, opérationnelle) et d'une surveillance médicale renforcée.
4. Les travailleurs exposés aux rayonnements ionisants susceptibles de recevoir une dose efficace dépassant 1 mSv sur 12 mois sont classés en 2 catégories, A ou B.
5. Les travailleurs temporaires (intérimaires, stagiaires) sont interdits d'accès en zones Orange et Rouge.
6. Les travailleurs exposés doivent porter des dosimètres individuels adaptés aux rayonnements.
7. Les travailleurs doivent être formés à la prévention des risques radiologiques selon le contexte des activités.
8. Les travaux exposant aux rayonnements ionisants doivent être effectués dans des locaux séparés avec un accès restreint (cabine de ponçage).
9. Lorsque les opérations ne peuvent pas être effectuées en système clos, équiper les postes de travail d'un dispositif de captage à la source des poussières.
10. Vérifier régulièrement le fonctionnement des dispositifs de ventilation et assurer une brumisation pour limiter la dispersion de poussières.
11. Lorsque nécessaire, mettre à la disposition du personnel des lunettes et combinaison à capuche jetable de type 5.
12. Sauf si une mesure spécifique réalisée dans la zone démontre que l'exposition est inférieure aux seuils définis par la réglementation locale, il est obligatoire pour toute personne située à moins de 2 mètres de la tâche (en environnement ouvert) ou dans une zone de 100 mètres carrés (en environnement fermé) de porter :
   - un demi-masque ou un masque FFP3 si la durée quotidienne est inférieure à 1 heure
   - un respirateur à purification d'air motorisé si la durée quotidienne est supérieure à 1 heure
13. Contrôler régulièrement l'empoussièrement de l'atmosphère de travail et à chaque changement important de mode opératoire.
14. Procéder au nettoyage régulier des lieux de travail (aspirateur équipé d’un filtre à très haute efficacité ou de linges humides).
15. Ranger et laver les vêtements de travail séparément des autres vêtements.
16. Former et informer le personnel.
17. Surveillance médicale",11,0.04203391075134277,66.5703375339508,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q034,Les outillages électroportatifs doivent être vérifiés avant chaque utilisation par l'utilisateur lui-même. Cette vérification visuelle est nécessaire pour s'assurer que l'outillage est en bon état d'utilisation et que toutes les pièces de sécurité sont présentes. Cette vérification est un élément important de la gestion de la sécurité sur les chantiers de Bouygues Travaux Publics.,14,0.04144716262817383,11.028290748596191,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q035,"Les risques spécifiques des travaux de construction fluviales et maritimes qui ne sont pas présents sur les sites terrestres comprennent :

1. Navigation : les bateaux, les barges et les véhicules montés sur pontoons doivent respecter les règles de navigation, y compris les signaux de navigation, et obtenir l'avis de la maîtrise d'ouvrage du port.
2. Tidales : les travaux doivent tenir compte de l'impact des marées qui peuvent réduire le tirant d'eau à la quai.
3. Environnement aquatique : les travaux doivent respecter les règles de protection de l'environnement aquatique, y compris les règles de gestion des déchets et des polluants.
4. Navigation de bateaux : les bateaux doivent être identifiés, conduits par des personnes autorisées, équipés de matériel approprié et respecter les limites de charge.
5. Floating devices : les pontoons doivent être équipés de garde-corps, de dispositifs de stabilité, de dispositifs de manutention et de dispositifs de sécurité en cas d'incendie.
6. Retraits de fond : les travaux doivent respecter les règles de sécurité en cas de retrait de fond, y compris les règles de sécurité pour les opérations de forage et de percement.
7. Travaux sous l'eau : les travaux sous l'eau doivent respecter les règles de sécurité, y compris les règles de sécurité pour les opérations de plongée et de soufflage d'air.
8. Travaux en mer : les travaux en mer doivent respecter les règles de sécurité, y compris les règles de sécurité pour les opérations de forage et de percement en mer.
9. Travaux de dragage : les travaux de dragage doivent respecter les règles de sécurité, y compris les règles de sécurité pour les opérations de dragage et de remblayage.
10. Travaux de construction de digues : les travaux de construction de digues doivent respecter les règles de sécurité, y compris les règles de sécurité pour les opérations de construction et de réparation de digues.",14,0.06818342208862305,52.51492524147034,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q036,"L'opérateur doit signaler une situation de danger grave et imminent en remontant l'événement selon les modalités décrites dans le document ""Gestion des événements santé sécurité"" [1]. La notification écrite précise à minima les informations suivantes :

- Date et heure de l'événement
- Secteur d'activité (BYTP) / Périmètre - entité
- Nom du projet / client
- Lieu / site de l'événement
- Nature de l'événement : Accident mortel, Accident avec Arrêt, presqu'accident, dommage matériel, etc.
- Classification : ""Mortel"",""Grave"" ou ""HiPo significatif »
- Si accident corporel :
  - Nom, âge et nationalité de la personne blessée (selon informations connues)
  - Type de population : personnel propre, intérimaire, sous-traitant (+ son nom), partenaire (+ son nom) ; etc.
  - Conséquences (connues ou anticipées) pour la(les) victimes
  - Description de l'événement
  - Premières actions menées / actions prévues
  - Toute autre information utile à la bonne compréhension de l'événement

En cas d'absence ou de non-confirmation de réception d'une alerte / notification, relayer directement au niveau suivant.

L'alerte et la remontée au niveau des directions opérationnelles est à définir par ces Directions. Selon la réglementation applicable, il peut être nécessaire d'informer les instances représentantes du personnel des événements graves (en France : information auprès du CSSCT par le Responsable P2S entité / filiale).

En cas de danger grave et imminent, l'opérateur peut exercer son droit de retrait en se retirant immédiatement de la zone dangereuse et en informant son supérieur hiérarchique. Il doit également signaler l'événement selon les modalités décrites ci-dessus.",12,0.03859424591064453,43.83253359794617,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q037,"Les exclusions par risque majeur (INF-2113) sont des zones spécifiques sur un site de travail où les activités sont interdites pour réduire les risques associés à un risque majeur spécifique. Les règles vitales du référentiel REF-2200 sont des règles générales applicables à tous les collaborateurs présents sur site, qui doivent être respectées pour éviter les accidents graves sur les projets. Les règles vitales sont applicables à tous les risques majeurs identifiés (levage, interactions engins-piétons, travail en hauteur, stabilité, équipements de production, énergies dangereuses) et sont affichées sur les projets et mises en avant lors des briefings aux collaborateurs.",9,0.06582522392272949,16.5080623626709,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q038,"Pour un chargement à forme inhabituelle ou à centre de gravité décalé, les éléments suivants sont inclus dans le Plan d'opération de levage [BYTP-FOR-H&S-2140] :

• description de l'opération
• noms des personnes impliquées dans l'opération
• les équipements de levage utilisés
• l'étude de la capacité de charge spécifique, si nécessaire
• la positionnement de l'équipement de levage et des échasses, y compris des plaques de distribution correctement dimensionnées/fabriquées
• le type de charge, sa nature, ses dimensions, son poids et son emballage
• les méthodes de slinging, la connexion et la déconnexion de la charge (position du centre de gravité de la charge, points de levage, etc.) – notion de plan de slinging
• les caractéristiques et les équipements de levage et d'accessoires utilisés (WLL, tailles, etc.)
• les conditions météorologiques permises (vent, etc.) selon les caractéristiques de l'équipement de levage et de la charge
• les exigences et les instructions applicables pour cette opération de levage

Si les méthodes de slinging ne sont pas couvertes dans le document Standard Slinging [BYTP-INF-H&S-2141], un Plan d'opération de levage doit être développé en incluant les éléments ci-dessus.",14,0.03717803955078125,32.182793855667114,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q039,"Les risques spécifiques aux travaux de terrassement comprennent :

1. Chute dans les trous de forage, renversement d'engins, chutes d'objets, heurt par les engins, etc. [1, 10]
   Mesures préventives :
   - Privilégier les manœuvres d'engins de terrassement sans présence humaine. [1]
   - L'homme trafic doit être formé et qualifié. [1]
   - Le guidage se fait toujours par l'avant pour être vu par le conducteur de l'engin en prenant en compte les angles morts des engins. [1]
   - Créer un merlon de protection permettant de stopper les véhicules en marche arrière. [1]

2. Chutes d'objets et blessures aux mains et aux pieds lors des opérations de forage de pieux. [10, 11]
   Mesures préventives :
   - L'équipement des foreuses avec une cage de protection des pièces en rotation est obligatoire. [11]
   - Dans des espaces restreints, contraints (contre une paroi…) la protection pourra être déposée si l'analyse de risques démontre l'impossibilité technique du maintien de celle-ci, et par la mise en place de mesures efficaces pour éviter tout risque de happement: système de détection, balisage physique par exemple. [11]

3. Risques liés à la manutention manuelle des tiges de forage. [11]
   Mesures préventives :
   - Les DICT doivent être à jour et les réseaux repérés (marquage-piquetage) avant tout forage! [11]

4. Risques liés à la mobilisation des foreuses (monter/abaisser le mât). [11]
   Mesures préventives :
   - Les DICT doivent être à jour et les réseaux repérés (marquage-piquetage) avant tout forage! [11]

5. Risques liés à la stabilité des ouvrages et des stockages. [6]
   Mesures préventives :
   - Stabilité des charges dont le poids est < 50 kg. [6]
   - Chute de personne ou d'objet depuis un échafaudage stable (ces situations seront abordées dans la catégorie risques liés aux chutes de hauteur. [6]

6. Risques liés aux équipements de production. [6]
   Mesures préventives :
   - Outillage à main (ex : marteau, tournevis) ne sont pas considérés comme des risques majeurs. [6]

7. Risques liés aux énergies dangereuses. [6]
   Mesures préventives :
   - Manutention et manipulation manuelle d'élément ne sont pas considérés comme des risques majeurs. [6]

8. Risques liés aux levages & manutentions mécaniques. [6]
   Mesures préventives :
   - Manutention et manipulation manuelle (port de charge, manipulation d’élingues, etc.) ne",12,0.07135939598083496,66.34818148612976,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q040,"La procédure immédiate à suivre en cas de découverte d'un ordnance non explosé (UXO) sur un site de construction de Bouygues Travaux Publics est la suivante :

1. Arrêt des travaux immédiatement [4].
2. Evacuation de la zone [4].
3. Évacuation de la zone et mise en place d'un périmètre d'exclusion [4].
4. Alerter la police et les forces armées spécialisées [4].
5. Suivre les instructions des forces armées spécialisées pour une explosion contrôlée si nécessaire [4].
6. Suivre les instructions du plan de gestion des situations imprévues de Bouygues Travaux Publics pour la gestion des situations imprévues [6].
7. Documenter l'incident [6].

Il est important de rester vigilant et de traiter avec précaution tout objet suspect. Tout ce qui est inconnu ou suspect doit être traité avec prudence et l'évacuation de la zone doit être effectuée immédiatement [4].",12,0.06938648223876953,23.96655249595642,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q041,"Pour répondre à votre question, il est important de ventiler un espace confiné avant et pendant les travaux, même si ceux-ci ne génèrent pas de fumées ou de vapeurs, car cela permet de maintenir une bonne qualité de l'air et de réduire les risques de pollution de l'air. Cela peut être utile pour éliminer les particules fines, les gaz toxiques ou les odeurs qui peuvent être générées par les activités de travail. Cela peut également aider à prévenir la formation de condensation ou de mauvaises odeurs. Il est recommandé de ventiler l'espace à une vitesse d'au moins 0,5 m/s pour assurer une bonne ventilation. [13]",15,0.06708431243896484,17.979457139968872,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q042,"Les EPI obligatoires pour les travaux de coulage et finition de béton sont :

1. Casque avec jugulaire [1:1]
2. Protections auditives (à avoir sur soi) [1:1]
3. Lunettes de sécurité [1:1]
4. Gants de sécurité [1:1]
5. Vêtements de travail rétroréfléchissants [1:1]
6. Chaussures hautes de sécurité [1:1]

Le port de protections auditives est obligatoire dès que le niveau sonore dans l'environnement dépasse 80 dB(A) [1:3]. Cela inclut, mais ne se limite pas, aux situations suivantes : travaux de martelage, vibration du béton, démolition, pompage, injection, ainsi qu’à proximité des engins de chantier, des machines ou des outils électroportatifs.

Il est recommandé de consulter les guides EPI de BYCN pour avoir des informations sur les équipements standards de protection selon les activités à réaliser [2:2]. Il est également recommandé de consulter le guide EPI Spécifications pour les exigences et spécifications pour le choix des EPI [2:2].

Les EPI spécifiques sont définis en fonction des tâches à réaliser, et également en prenant en compte les conditions climatiques (chaleur, froid, pluie, sable, vent, etc.) [1:3]. Ces EPI sont détaillés dans les référentiels dédiés à ces activités, par exemple:
- Référentiel ""Chute de hauteur""
- Référentiel ""Travaux par point chaud""
- Référentiel ""Activités de béton""
- etc.

Dans tous les cas, il est nécessaire de respecter à minima les spécifications du ""Guide EPI Spécifications"" comme critères de base pour la sélection des EPIs [1:3].",11,0.039713144302368164,41.81892800331116,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q043,"Les équipements sous pression sur chantier doivent faire l'objet de vérifications et contrôles obligatoires effectués par un organisme accrédité, selon les sources [1] et [3].

Les équipements concernés sont notamment les passereaux, appareils de levage, équipements sous pression, monte-charge, organes de levage, etc. [1]

Ces vérifications et contrôles sont effectués à la fréquence prévue par la réglementation en vigueur, à minima tous les 12 mois, et sont réalisés par un organisme accrédité, ou par une personne qualifiée appartenant ou non à l'entreprise. [3]

Les résultats des vérifications et contrôles sont consignés sur le registre de sécurité et les rapports annexés. Ils sont consultables directement sur les chantiers. [1]

Les opérations de maintenance sont consignées dans un carnet de maintenance sous la responsabilité du responsable Matériel ou fonction équivalente sur les projets. [1]",15,0.07182121276855469,24.625221967697144,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q044,"La procédure de gestion des situations d'urgence sur chantier de Bouygues Travaux Publics est définie dans le Référentiel Gestion des situations d'urgence [BYTP-H&S-REF-2221-vB].

La cellule de crise est composée de plusieurs acteurs :

1. Délégataire de pouvoir : Garantit la mise en œuvre de la procédure sur son projet, mobilise les ressources nécessaires, s'assure que le personnel est formé aux procédures d'urgence et d'intervention, évalue la gravité de l'urgence, désigne le Correspondant d'Incident Principal (CIP) ou peut agir en tant que tel, et désigne le Correspondant d'Incident Local (CIL).

2. Correspondant d'Incident Principal (CIP) : Assure la gestion de la crise efficace, en particulier vis-à-vis de la communication externe (autorités, médias et public), est associé à la prise des décisions et d'engagement des secours externes.

3. Correspondant d'Incident Local (CIL) : Assure la logistique liée à la gestion d'urgence sur site, encadre une équipe dont le rôle est d'assurer le guidage des opérations de secours et le soutien logistique des personnels de secours.

4. Responsable travaux / chef de chantier : Met ses équipes à disposition du CIL en cas de situation d'urgence, est associé à la gestion des urgences de niveau 1 survenant sur ses activités.

5. Responsable Méthodes projet : Est responsable de la mise à jour du Plan d'Installation de Chantier (PIC), qui doit inclure les accès et circulations, les moyens disponibles pour répondre à une situation d'urgence, les matériaux susceptibles d'avoir un impact sur l'aggravation d'une situation d'urgence, les équipements pouvant être mis à disposition ou pouvant faciliter les missions des services de secours publics, et toute modification liée aux éléments ci-dessus.

6. Responsable Prévention Santé Sécurité : Assiste le Délégataire de pouvoir/Responsable de Projet dans la mise en œuvre de la procédure sur le projet, rédige et maintient à jour le Plan d'urgence du projet, organise la formation des équipes projet à l'intervention d'urgence, informe le Délégataire de pouvoir / Responsable de projet de toute situation d'urgence, et s'assure que tous les équipements d'urgence sont disponibles et maintenus en état de bon fonctionnement permanent.

En l'absence de Responsable P2S projet, toutes ses responsabilités sont attribuées à une personne désignée formellement par le Délégataire de pouvoir/Responsable de projet.",12,0.06896448135375977,62.60840964317322,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q045,"Les dispositifs de consignation décrits dans le document INF-2031 (Dispositifs et matériels de consignation) sont des éléments matériels utilisés pour bloquer physiquement les équipements, tels que les cadenas, mâchoires et câbles de consignation, les accessoires de consignation pour vannes, raccords pneumatiques, prises électriques ou disjoncteurs.

La procédure de consignation décrite dans le REF-2231 (Référentiel Consignation) est un processus plus global qui comprend plusieurs étapes, telles que la séparation, la condamnation et la signalisation, la dissipation ou rétention/confinement, l'identification, la vérification absence d'énergie, la MALT et CC (pour l'énergie électrique), etc. Les dispositifs de consignation sont utilisés dans le cadre de cette procédure pour bloquer les équipements.",9,0.04229307174682617,21.037938356399536,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q046,"La notion de ""ligne de feu"" (line of fire) est centrale dans la prévention des accidents sur chantier car elle représente la zone où les risques de blessures ou d'accidents sont les plus élevés. C'est la zone où les travailleurs sont exposés aux risques d'être touchés par des objets en mouvement, des chutes, des projections, des éclats, des éclats de pierre, des débris, des éclats de béton, des projections de matériaux, des chutes de matériaux, des chutes de charges, des chutes de personnes, des chutes d'engins, des chutes de matériel, des chutes de matériaux lourds, des chutes de matériaux en suspension, des chutes de matériaux en suspension lourds, des chutes de matériaux en suspension lourds et dangereux, des chutes de matériaux en suspension lourds et dangereux en suspension, des chutes de matériaux en suspension lourds et dangereux en suspension lourds, des chutes de matériaux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dangereux en suspension lourds et dang",15,0.03511929512023926,71.02116560935974,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
Q047,"Les exigences de signalisation à mettre en place lorsque les travaux interfèrent avec une voie de circulation publique sont les suivantes :

1. Les règles de circulation sont présentées de façon visible au moyen de fléchages et de panneaux de signalisation, conformes avec la signalisation appliquée sur la voie publique dans le pays. [3]
2. Les circulations engins et piétons sont dotées de signalétiques indiquant les différentes zones du chantier, qui permettent aux conducteurs de s’orienter facilement sur les sites. [3]
3. Les zones de retournement sont matérialisées, ainsi que toute autre disposition permettant d’appréhender le risque de heurt entre un piéton et un engin. [2]
4. Les marches arrière ne sont admises que si l’analyse de risques, en fonction des spécificités de chaque site, n’a pas permis de s’en prémunir. Des moyens humains et techniques sont alors mis en œuvre (homme trafic, écrans de contrôle, etc.). [2]
5. Les limites de vitesse sont définies selon les exigences clients, les conditions du chantier et l'analyse de risque associée à chaque site. [8]
6. Des barrières physiques de protection sont obligatoires autour des postes de travail à proximité et en interaction avec la circulation de véhicules. Néanmoins, dans le cas d’une opération de courte durée ou en itinérance, et rendant difficile la matérialisation, une instruction spécifique est définie et formalisée. [8]
7. Les dispositifs de retenue évitant le franchissement sans marquer l’arrêt (type portique avec portillon) sont mis en place aux croisements avec les circulations de véhicules et de piétons. [8]
8. L'éclairage de circulations en interface engins-piétons est traité dans le document de référence BYTP-REF-H&S-2212 [Coactivité engins piéton]. Il est recommandé d'utiliser des lumière LED ayant pour avantages : une meilleure visibilité pour le personnel, notamment les grutiers vis-à-vis des obstacles, une faible consommation électrique et une durée de vie augmentée, une facilité de mise en œuvre, l'absence de diffusion de chaleur, une insensibilité aux chocs. [10]",12,0.06610727310180664,51.47099757194519,recursive-512-64,e5-base-ml,dense-k5-neigh,local-mistral7b
